flow_duration_ms,protocol_type,service,src_bytes,dst_bytes,packet_count,byte_rate,packet_rate,syn_count,ack_count,fin_count,rst_count,failed_logins,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_serror_rate,dst_host_rerror_rate,attack_category,is_intrusion
50,TCP,HTTP,1871,96,537,39261.48,10718.56,510,18,0,183,0,0.901,0.05,201,163,0.909,0.014,DoS_DDoS,1
50,TCP,HTTP,11067,8982,17,400179.64,339.32,1,17,1,0,0,0.782,0.06,29,36,0.007,0.009,Benign,0
644,TCP,HTTP,4002,5203,80,14291.26,124.2,1,80,1,0,0,0.885,0.116,11,35,0.006,0.033,Benign,0
976,TCP,HTTPS,626,728,19,1387.15,19.47,2,19,1,0,0,0.909,0.118,45,68,0.001,0.012,Benign,0
550,TCP,HTTP,98452,29,1078,179023.81,1959.64,891,84,0,277,0,0.904,0.03,240,158,0.821,0.165,DoS_DDoS,1
1282,TCP,DNS,1498,3926,14,4230.56,10.92,1,14,1,0,0,0.825,0.049,16,67,0.01,0.01,Benign,0
2608,TCP,HTTP,7311,819,12,3117.21,4.6,1,12,1,0,0,0.817,0.146,31,66,0.01,0.038,Benign,0
68,UDP,HTTP,10883,16,446,160044.05,6549.19,396,8,0,74,0,0.857,0.053,227,172,0.845,0.18,DoS_DDoS,1
29,TCP,OTHER,50,0,3,1718.21,103.09,3,0,0,0,0,0.108,0.732,233,14,0.776,0.36,PortScan,1
1603,TCP,SMTP,1451,1656,18,1938.12,11.23,1,18,1,0,0,0.887,0.148,34,96,0.015,0.036,Benign,0
1102,TCP,FTP,1200,1266,58,2237.55,52.63,5,53,1,2,7,0.998,0.016,25,9,0.043,0.348,BruteForce,1
2489,TCP,HTTP,2437,2089,52,1818.33,20.89,2,52,1,0,0,0.868,0.06,12,73,0.041,0.024,Benign,0
10996,TCP,FTP,1794,534,56,211.71,5.09,5,51,1,1,12,0.923,0.066,65,30,0.066,0.276,BruteForce,1
454,UDP,HTTP,31889,233,728,70737.72,1603.17,605,67,0,103,0,0.932,0.002,187,240,0.987,0.195,DoS_DDoS,1
177,UDP,DNS,922,16759,18,99836.25,101.64,2,18,1,1,0,0.885,0.077,14,92,0.009,0.02,Benign,0
2513,TCP,DNS,11502,269,10,4683.86,3.98,1,10,1,0,0,0.824,0.08,49,69,0.025,0.004,Benign,0
5742,UDP,SSH,461,3466,14,683.9,2.44,1,14,1,0,0,0.827,0.001,21,84,0.004,0.015,Benign,0
156,TCP,HTTP,23244,49,197,149218.45,1262.01,165,17,0,50,0,0.87,0.008,181,180,0.885,0.189,DoS_DDoS,1
5244,UDP,HTTP,3011,13682,11,3183.2,2.1,1,11,2,0,0,0.765,0.082,25,99,0.049,0.003,Benign,0
2111,UDP,HTTPS,828,5576,22,3033.49,10.42,1,22,1,0,0,0.826,0.029,36,71,0.036,0.039,Benign,0
1518,TCP,HTTPS,14993,6943,90,14449.64,59.28,1,90,1,0,0,0.999,0.145,38,39,0.021,0.013,Benign,0
89,TCP,HTTPS,233,27710,6,313613.92,67.34,1,6,1,0,0,0.754,0.093,23,89,0.038,0.039,Benign,0
93,TCP,HTTPS,51840,71,361,557583.24,3877.55,325,12,0,118,0,0.938,0.022,183,240,0.984,0.043,DoS_DDoS,1
19,UDP,HTTP,52811,62,1316,2768219.9,68900.52,1104,43,0,473,0,0.943,0.049,187,191,0.796,0.087,DoS_DDoS,1
536,TCP,HTTPS,2335,2230,15,8515.2,27.98,2,15,1,0,0,0.862,0.067,26,29,0.013,0.029,Benign,0
107,TCP,DNS,3315,91,2404,31802.05,22446.31,2044,88,0,321,0,0.901,0.004,241,209,0.797,0.076,DoS_DDoS,1
1243,TCP,HTTP,451,5034,31,4412.36,24.94,1,31,1,0,0,0.887,0.014,21,49,0.027,0.024,Benign,0
356,TCP,DNS,2100,4944,34,19780.96,95.48,2,34,1,0,0,0.765,0.029,14,85,0.037,0.0,Benign,0
73,TCP,HTTP,29914,51,518,409917.92,7086.18,481,10,0,126,0,0.936,0.014,226,179,0.929,0.073,DoS_DDoS,1
33,TCP,OTHER,42,0,2,1268.88,60.42,2,0,0,0,0,0.091,0.839,223,5,0.557,0.566,PortScan,1
86,TCP,DNS,8233,126,309,97084.79,3588.85,279,18,0,118,0,0.928,0.038,218,184,0.934,0.018,DoS_DDoS,1
529,TCP,HTTPS,2146,17578,36,37278.4,68.04,1,36,1,0,0,0.841,0.119,7,52,0.037,0.032,Benign,0
4090,TCP,HTTPS,1813,58224,74,14678.61,18.09,2,74,1,0,0,0.777,0.144,45,77,0.009,0.033,Benign,0
729,UDP,HTTP,1132,3311,32,6093.81,43.89,1,32,1,0,0,0.865,0.126,17,85,0.049,0.02,Benign,0
18546,TCP,SSH,892,620,24,81.53,1.29,5,19,1,1,8,0.926,0.081,46,37,0.221,0.318,BruteForce,1
51,TCP,DNS,21688,17,1224,424755.38,23953.03,997,20,0,474,0,0.927,0.041,202,222,0.951,0.058,DoS_DDoS,1
542,TCP,DNS,3277,944,41,7786.39,75.63,1,41,1,0,0,0.985,0.023,2,60,0.012,0.033,Benign,0
2193,UDP,DNS,1112,14793,6,7252.29,2.74,1,6,2,0,0,0.783,0.031,37,41,0.003,0.011,Benign,0
433,TCP,DNS,40892,8,676,94435.47,1560.84,574,40,0,199,0,0.936,0.032,193,202,0.959,0.155,DoS_DDoS,1
191,UDP,DNS,5320,2007,11,38341.18,57.56,1,11,1,0,0,0.919,0.055,20,23,0.019,0.016,Benign,0
772,TCP,HTTPS,307,38535,14,50306.96,18.13,1,14,1,0,0,0.772,0.031,47,71,0.001,0.005,Benign,0
1412,TCP,TELNET,649,502,50,815.1,35.41,2,48,1,2,13,0.801,0.046,28,37,0.206,0.358,BruteForce,1
4123,TCP,HTTP,9198,19394,19,6934.59,4.61,1,19,1,0,0,0.843,0.048,23,80,0.017,0.023,Benign,0
707,TCP,HTTP,423,8961,28,13271.11,39.6,1,28,1,0,0,0.913,0.048,26,76,0.025,0.001,Benign,0
1010,TCP,HTTPS,3517,1023,19,4494.6,18.81,1,19,1,0,0,0.993,0.07,29,41,0.007,0.039,Benign,0
33,TCP,OTHER,72,0,2,2175.23,60.42,2,0,0,0,0,0.09,0.851,248,9,0.566,0.699,PortScan,1
2464,TCP,HTTPS,1966,62,16,823.02,6.49,1,16,1,0,0,0.79,0.086,37,63,0.046,0.022,Benign,0
87,TCP,DNS,1211,15579,42,192766.93,482.2,1,42,1,0,0,0.776,0.0,8,44,0.028,0.024,Benign,0
2499,TCP,SSH,1049,507,41,622.62,16.41,3,38,1,1,7,0.869,0.073,24,27,0.172,0.37,BruteForce,1
1993,TCP,SSH,3665,4699,32,4196.48,16.06,1,32,1,0,0,0.818,0.044,42,49,0.045,0.019,Benign,0
1621,UDP,DNS,415,1965,30,1468.14,18.51,1,30,1,0,0,0.92,0.091,2,85,0.011,0.027,Benign,0
670,TCP,HTTPS,823,617,30,2148.93,44.77,1,30,1,0,0,0.786,0.074,9,74,0.043,0.031,Benign,0
1366,TCP,DNS,2722,82241,17,62193.84,12.44,1,17,1,0,0,0.972,0.052,31,91,0.016,0.002,Benign,0
1681,TCP,HTTP,7586,37197,77,26639.11,45.8,1,77,1,0,0,0.816,0.083,13,29,0.015,0.009,Benign,0
285,TCP,HTTPS,389,6292,21,23433.88,73.66,1,21,1,0,0,0.945,0.118,29,48,0.014,0.011,Benign,0
971,TCP,HTTPS,1823,3955,12,5949.95,12.36,1,12,1,0,0,0.801,0.03,40,49,0.011,0.029,Benign,0
2148,TCP,FTP,1430,1684,38,1449.65,17.69,3,35,1,3,13,0.829,0.054,49,19,0.004,0.234,BruteForce,1
382,UDP,DNS,4853,6,3423,12716.57,8958.39,2769,162,0,900,0,0.969,0.049,250,233,0.762,0.001,DoS_DDoS,1
4,TCP,OTHER,116,55,1,41707.32,243.9,1,0,0,1,0,0.162,0.95,249,10,0.764,0.778,PortScan,1
4284,TCP,HTTPS,265,4839,21,1191.38,4.9,1,20,1,0,0,0.709,0.28,29,26,0.058,0.097,Botnet_C2,1
73,UDP,HTTPS,3637,60090,11,871778.39,150.48,1,11,1,0,0,0.909,0.028,41,54,0.027,0.008,Benign,0
292,UDP,HTTPS,2328,12836,33,51913.73,112.98,1,33,1,0,0,0.962,0.125,42,54,0.046,0.002,Benign,0
4741,TCP,DNS,390,4209,9,970.03,1.9,1,8,1,0,0,0.844,0.472,45,12,0.088,0.054,Botnet_C2,1
55,TCP,HTTP,12312,74,214,224791.29,3883.85,202,3,0,79,0,0.917,0.034,216,185,0.728,0.109,DoS_DDoS,1
2039,TCP,HTTPS,8754,10051,5,9222.21,2.45,1,5,1,0,0,0.879,0.089,26,34,0.032,0.007,Benign,0
1139,TCP,HTTPS,7470,9578,20,14966.2,17.56,1,20,1,0,0,0.972,0.078,6,14,0.028,0.016,Benign,0
40,TCP,HTTP,52,0,1,1296.76,24.94,1,0,0,0,0,0.125,0.948,216,8,0.699,0.515,PortScan,1
539,TCP,HTTPS,427,25494,9,48081.99,16.69,1,9,1,0,0,0.799,0.065,18,95,0.045,0.01,Benign,0
4942,TCP,HTTPS,284,24895,13,5094.8,2.63,1,12,1,0,0,0.456,0.178,20,6,0.084,0.075,Botnet_C2,1
375,UDP,HTTP,166,3776,35,10509.2,93.31,2,35,1,0,0,0.983,0.016,34,63,0.026,0.023,Benign,0
113,TCP,HTTPS,32342,79,1594,286657.82,14093.72,1433,27,0,242,0,0.882,0.027,213,188,0.877,0.197,DoS_DDoS,1
1613,TCP,HTTPS,3027,84202,11,54075.38,6.82,1,11,1,0,0,0.975,0.086,9,54,0.029,0.008,Benign,0
350,TCP,HTTPS,627,320,28,2704.94,79.98,1,28,2,0,0,0.909,0.134,49,58,0.034,0.021,Benign,0
1130,TCP,HTTPS,16322,267036,18,250737.1,15.93,1,18,1,0,0,0.995,0.021,35,84,0.02,0.02,Benign,0
685,TCP,DNS,3802,237,10,5895.49,14.6,1,10,1,0,0,0.883,0.038,12,37,0.028,0.036,Benign,0
334,TCP,HTTPS,8380,2559,8,32741.69,23.94,2,8,1,0,0,0.853,0.083,4,96,0.003,0.038,Benign,0
2604,TCP,HTTPS,17695,1511,51,7375.29,19.58,2,51,1,1,0,0.811,0.001,44,76,0.018,0.022,Benign,0
11,TCP,HTTP,6397,38,409,579729.73,36846.85,304,5,0,73,0,0.961,0.036,223,218,0.7,0.19,DoS_DDoS,1
1013,TCP,SSH,211,347,33,550.78,32.57,3,30,1,1,9,0.934,0.079,48,33,0.032,0.376,BruteForce,1
10,TCP,HTTPS,6019,17,1106,597623.76,109504.95,792,18,0,177,0,0.914,0.005,252,226,0.702,0.064,DoS_DDoS,1
615,UDP,DNS,12818,23,590,20876.28,959.19,486,36,0,136,0,0.899,0.003,226,219,0.753,0.09,DoS_DDoS,1
164,TCP,HTTPS,13410,100,501,82327.85,3053.02,419,3,0,59,0,0.871,0.017,202,189,0.761,0.05,DoS_DDoS,1
922,TCP,HTTP,2968,3464,15,6975.38,16.27,1,15,1,0,0,0.818,0.02,27,89,0.05,0.013,Benign,0
967,TCP,HTTP,777,18031,9,19447.83,9.31,1,9,1,0,0,0.887,0.002,21,79,0.035,0.003,Benign,0
1899,TCP,SSH,1676,6960,37,4547.42,19.48,2,37,1,0,0,0.915,0.089,7,61,0.016,0.001,Benign,0
1997,TCP,SSH,1699,1131,55,1417.05,27.54,5,50,1,2,4,0.805,0.007,12,38,0.149,0.403,BruteForce,1
10,TCP,OTHER,54,0,2,5346.53,198.02,2,0,0,0,0,0.15,0.821,218,4,0.577,0.5,PortScan,1
1416,TCP,HTTPS,4983,1380,83,4493.33,58.61,1,83,1,0,0,0.854,0.058,39,71,0.01,0.033,Benign,0
16,TCP,OTHER,86,0,1,5341.61,62.11,1,0,0,0,0,0.062,0.746,224,5,0.681,0.652,PortScan,1
2771,UDP,HTTP,3664,67199,6,25572.16,2.17,1,6,1,0,0,0.782,0.058,45,61,0.044,0.026,Benign,0
64,TCP,HTTP,3054,138,4,49797.19,62.4,1,4,1,0,0,0.788,0.055,10,64,0.042,0.013,Benign,0
3917,TCP,HTTPS,6030,166,35,1581.78,8.94,1,35,1,0,0,0.934,0.11,18,18,0.048,0.009,Benign,0
1717,TCP,FTP,1104,1387,17,1450.7,9.9,2,15,1,2,3,0.939,0.021,66,12,0.244,0.338,BruteForce,1
2130,TCP,HTTP,21130,429,14,10121.12,6.57,1,14,1,0,0,0.899,0.089,6,94,0.006,0.039,Benign,0
894,TCP,SSH,684,2534,50,3599.15,55.92,4,46,1,2,8,0.839,0.027,25,19,0.221,0.576,BruteForce,1
1420,UDP,SSH,10150,21323,28,22162.52,19.72,1,28,1,0,0,0.924,0.11,23,35,0.041,0.018,Benign,0
4676,UDP,IRC,582,3444,17,860.97,3.64,1,16,1,0,0,0.417,0.155,16,29,0.032,0.005,Botnet_C2,1
1431,TCP,HTTP,10022,1149,19,7805.88,13.28,1,19,1,0,0,0.772,0.055,39,87,0.02,0.035,Benign,0
3317,TCP,SSH,1277,2078,24,1011.43,7.24,4,20,1,2,8,0.942,0.027,38,9,0.083,0.238,BruteForce,1
102,UDP,HTTP,11194,5184,114,160411.36,1116.55,1,114,1,0,0,0.75,0.143,9,43,0.033,0.038,Benign,0
745,TCP,HTTPS,21515,20539,4,56440.75,5.37,1,4,1,0,0,0.893,0.092,19,55,0.021,0.01,Benign,0
1447,ICMP,HTTPS,8754,996,8,6737.61,5.53,1,8,1,0,0,0.893,0.047,42,72,0.03,0.027,Benign,0
3555,TCP,HTTPS,616,29566,43,8489.78,12.1,1,43,1,0,0,0.812,0.006,41,88,0.007,0.021,Benign,0
845,UDP,HTTPS,1007,569,36,1864.87,42.6,1,36,2,0,0,0.845,0.075,26,97,0.028,0.019,Benign,0
20,TCP,OTHER,104,0,1,5174.13,49.75,1,0,0,0,0,0.02,0.763,201,2,0.512,0.344,PortScan,1
1050,TCP,SMTP,337,40530,21,38917.25,20.0,1,21,1,0,0,0.809,0.033,20,67,0.041,0.01,Benign,0
1000,TCP,HTTP,373,950,19,1322.87,19.0,1,19,1,0,0,0.782,0.132,21,62,0.041,0.032,Benign,0
950,UDP,HTTPS,2724,351,32,3236.5,33.68,1,32,1,0,0,0.889,0.121,34,65,0.041,0.032,Benign,0
979,TCP,DNS,7766,58869,9,68057.4,9.19,1,9,1,0,0,0.869,0.129,47,72,0.043,0.007,Benign,0
58,TCP,HTTPS,6002,2229,7,141669.54,120.48,1,7,1,0,0,0.863,0.07,24,62,0.049,0.027,Benign,0
825,TCP,DNS,974,3132,9,4976.37,10.91,1,9,1,0,0,0.877,0.036,23,92,0.004,0.021,Benign,0
2482,TCP,SSH,950,1306,45,908.91,18.13,2,43,1,3,5,0.918,0.076,73,37,0.14,0.356,BruteForce,1
145,TCP,HTTPS,3267,13688,91,116850.45,627.15,1,91,1,0,0,0.805,0.138,12,96,0.037,0.032,Benign,0
34,TCP,HTTPS,55924,61,505,1641788.86,14809.38,421,42,0,66,0,0.854,0.065,207,247,0.726,0.019,DoS_DDoS,1
97,UDP,HTTPS,8441,220,479,89196.7,4933.06,361,28,0,120,0,0.947,0.015,221,165,0.888,0.036,DoS_DDoS,1
39,TCP,OTHER,102,0,3,2608.7,76.73,3,0,0,0,0,0.027,0.735,226,10,0.536,0.409,PortScan,1
1050,UDP,HTTP,9472,7300,14,15971.81,13.33,1,14,1,0,0,0.854,0.053,30,59,0.006,0.023,Benign,0
3983,UDP,SSH,173,2643,59,706.99,14.81,1,59,2,0,0,0.955,0.017,41,43,0.017,0.008,Benign,0
11,UDP,DNS,11744,932,869,1141981.98,78288.29,809,6,0,292,0,0.946,0.059,205,198,0.785,0.135,DoS_DDoS,1
119,TCP,HTTP,21277,28,582,178883.29,4886.65,455,32,0,230,0,0.913,0.034,191,164,0.755,0.149,DoS_DDoS,1
272,UDP,DNS,35150,127,1057,129647.19,3884.6,833,82,0,406,0,0.885,0.004,214,253,0.765,0.184,DoS_DDoS,1
1070,TCP,HTTPS,1093,3305,7,4109.9,6.54,1,7,1,0,0,0.912,0.019,25,30,0.015,0.031,Benign,0
1780,TCP,SSH,712,766,55,830.29,30.9,5,50,1,1,4,0.999,0.093,56,28,0.201,0.424,BruteForce,1
597,TCP,HTTPS,4133,630,13,7976.89,21.77,2,13,1,0,0,0.852,0.042,37,47,0.006,0.0,Benign,0
1050,TCP,FTP,1126,381,26,1435.1,24.76,4,22,1,2,6,0.832,0.007,15,34,0.185,0.252,BruteForce,1
170,TCP,HTTPS,2338,8560,8,64068.2,47.03,1,8,1,0,0,0.858,0.131,1,58,0.048,0.001,Benign,0
145,TCP,HTTP,68,991,10,7298.41,68.92,1,10,2,0,0,0.955,0.051,22,97,0.0,0.025,Benign,0
1991,TCP,HTTPS,1874,12245,15,7091.06,7.53,1,15,1,0,0,0.763,0.011,13,68,0.015,0.009,Benign,0
127,UDP,DNS,2988,16,2516,23634.93,19795.44,2143,76,0,814,0,0.896,0.07,216,169,0.872,0.104,DoS_DDoS,1
34,TCP,OTHER,105,0,1,3079.18,29.33,1,0,0,0,0,0.117,0.804,222,7,0.905,0.634,PortScan,1
1417,TCP,HTTPS,1206,129035,25,91906.71,17.64,2,25,1,0,0,0.938,0.073,17,72,0.016,0.039,Benign,0
524,TCP,DNS,2380,6048,19,16080.9,36.25,1,19,2,0,0,0.9,0.148,16,41,0.008,0.029,Benign,0
772,TCP,HTTPS,763,1389,9,2787.2,11.66,1,9,1,0,0,0.96,0.018,46,81,0.002,0.006,Benign,0
1302,UDP,HTTPS,6897,1439,13,6401.97,9.98,2,13,1,0,0,0.987,0.049,42,61,0.044,0.028,Benign,0
81,TCP,HTTP,1601,3221,14,59457.46,172.63,1,14,1,0,0,0.864,0.017,33,58,0.011,0.007,Benign,0
67,TCP,HTTPS,1020,5761,20,101058.12,298.06,1,20,1,0,0,0.847,0.033,8,83,0.026,0.019,Benign,0
2175,UDP,DNS,1160,328835,85,151714.86,39.08,1,85,1,0,0,0.848,0.049,5,33,0.001,0.034,Benign,0
571,TCP,HTTP,10276,78,364,18129.92,637.37,318,12,0,134,0,0.938,0.045,249,247,0.872,0.011,DoS_DDoS,1
770,TCP,DNS,551,298,22,1102.45,28.57,1,22,1,0,0,0.9,0.022,30,53,0.026,0.023,Benign,0
2564,TCP,HTTP,2692,16297,30,7405.72,11.7,2,30,1,0,0,0.822,0.12,35,85,0.002,0.036,Benign,0
17,TCP,OTHER,111,52,2,9532.16,116.96,2,0,0,1,0,0.166,0.928,249,9,0.536,0.55,PortScan,1
427,TCP,HTTP,3966,2710,21,15631.0,49.17,2,21,1,0,0,0.858,0.003,19,97,0.032,0.004,Benign,0
314,UDP,DNS,69763,111,605,222457.82,1926.14,455,56,0,161,0,0.875,0.059,180,163,0.752,0.006,DoS_DDoS,1
25,TCP,OTHER,94,0,1,3745.02,39.84,1,0,0,0,0,0.143,0.869,228,1,0.799,0.592,PortScan,1
20,TCP,SSH,110,0,3,5472.64,149.25,3,0,0,0,0,0.077,0.979,250,6,0.817,0.678,PortScan,1
78,TCP,DNS,9541,75,259,123124.2,3316.26,190,13,0,92,0,0.902,0.038,232,211,0.894,0.022,DoS_DDoS,1
18,TCP,OTHER,60,0,1,3314.92,55.25,1,0,0,0,0,0.193,0.813,223,10,0.912,0.372,PortScan,1
20,TCP,HTTP,74,0,1,3681.59,49.75,1,0,0,0,0,0.067,0.882,229,11,0.655,0.318,PortScan,1
186,TCP,DNS,258,9649,85,53234.82,456.74,1,85,1,0,0,0.903,0.012,7,63,0.031,0.008,Benign,0
10,TCP,OTHER,60,0,3,5940.59,297.03,3,0,0,0,0,0.13,0.789,236,7,0.695,0.759,PortScan,1
361,TCP,HTTPS,2821,30373,16,91924.67,44.31,1,16,2,0,0,0.792,0.043,8,35,0.006,0.015,Benign,0
3635,TCP,HTTPS,5165,3029,27,2254.13,7.43,1,27,1,0,0,0.797,0.033,2,48,0.018,0.027,Benign,0
15,TCP,HTTPS,4523,2115,77,439602.65,5099.34,1,77,1,0,0,0.994,0.096,20,42,0.015,0.009,Benign,0
1740,TCP,SMTP,2284,5057,53,4218.72,30.46,1,53,1,0,0,0.855,0.111,46,66,0.016,0.032,Benign,0
442,TCP,HTTPS,717,10658,6,25729.47,13.57,1,6,1,0,0,0.901,0.015,14,49,0.022,0.034,Benign,0
3180,TCP,TELNET,1111,811,24,604.38,7.55,5,19,1,3,9,0.801,0.08,72,24,0.007,0.383,BruteForce,1
41,TCP,HTTPS,67807,170,1497,1653941.61,36423.36,1283,87,0,566,0,0.95,0.028,195,216,0.724,0.198,DoS_DDoS,1
1621,TCP,HTTP,1405,5033,22,3971.38,13.57,1,22,1,0,0,0.979,0.054,6,31,0.045,0.02,Benign,0
1614,UDP,DNS,2223,230182,30,143984.26,18.59,1,30,1,0,0,0.801,0.143,38,46,0.005,0.019,Benign,0
658,TCP,DNS,495,6156,64,10106.37,97.25,1,64,1,0,0,0.951,0.015,36,85,0.035,0.036,Benign,0
1910,TCP,HTTP,3187,271753,11,143940.11,5.76,2,11,1,0,0,0.911,0.09,7,72,0.008,0.035,Benign,0
22,TCP,HTTP,52,0,3,2352.94,135.75,3,0,0,0,0,0.005,0.955,239,8,0.827,0.746,PortScan,1
2715,TCP,HTTPS,646,141151,8,52225.33,2.95,1,8,1,0,0,0.839,0.012,3,45,0.013,0.034,Benign,0
1022,UDP,HTTPS,2129,4957,167,6932.79,163.39,1,167,1,0,0,0.836,0.069,34,41,0.011,0.011,Benign,0
21,TCP,HTTPS,15955,91,1149,760473.93,54454.98,959,4,0,211,0,0.871,0.042,188,243,0.955,0.031,DoS_DDoS,1
2017,UDP,HTTP,650,8820,26,4694.86,12.89,1,26,1,0,0,0.965,0.018,34,93,0.016,0.01,Benign,0
783,TCP,HTTP,323,2677,27,3830.93,34.48,1,27,1,0,0,0.851,0.131,42,92,0.002,0.022,Benign,0
571,TCP,HTTP,2197,241,17,4268.95,29.77,1,17,1,0,0,0.763,0.057,21,85,0.018,0.004,Benign,0
979,TCP,HTTPS,284,324,29,620.98,29.62,1,29,1,0,0,0.961,0.091,45,99,0.028,0.021,Benign,0
169,ICMP,HTTPS,10862,9170,11,118462.45,65.05,1,11,1,0,0,0.967,0.02,33,43,0.018,0.035,Benign,0
42,UDP,DNS,14099,10,351,335130.64,8337.29,268,22,0,52,0,0.92,0.052,218,165,0.777,0.193,DoS_DDoS,1
2410,TCP,HTTPS,268,7998,36,3429.73,14.94,1,36,2,0,0,0.908,0.091,3,84,0.024,0.034,Benign,0
5746,UDP,IRC,353,52533,20,9203.81,3.48,1,19,1,0,0,0.618,0.342,22,28,0.025,0.008,Botnet_C2,1
3765,TCP,SSH,1908,897,59,745.0,15.67,3,56,1,3,7,0.894,0.051,64,13,0.065,0.579,BruteForce,1
142,UDP,DNS,632,3058,52,25967.63,365.94,1,52,1,0,0,0.945,0.133,45,95,0.012,0.017,Benign,0
1307,TCP,TELNET,452,1641,16,1601.25,12.24,2,14,1,2,5,0.881,0.05,56,14,0.169,0.459,BruteForce,1
31,TCP,SSH,82,0,1,2636.66,32.15,1,0,0,0,0,0.011,0.986,249,10,0.625,0.605,PortScan,1
948,UDP,HTTPS,27667,6127,32,35643.92,33.75,2,32,1,0,0,0.859,0.053,33,60,0.033,0.035,Benign,0
229,TCP,HTTPS,3473,52,391,15386.29,1706.68,369,25,0,119,0,0.926,0.066,224,165,0.841,0.029,DoS_DDoS,1
14,TCP,HTTP,13366,93,952,954539.01,67517.73,677,50,0,256,0,0.916,0.04,230,164,0.826,0.194,DoS_DDoS,1
4752,UDP,IRC,247,1798,12,430.34,2.53,1,11,1,0,0,0.427,0.202,12,16,0.036,0.057,Botnet_C2,1
781,UDP,HTTPS,17067,3818,26,26737.93,33.29,1,26,1,0,0,0.839,0.078,3,35,0.007,0.01,Benign,0
572,TCP,SSH,1662,480,32,3744.1,55.93,2,30,1,2,5,0.995,0.056,42,10,0.243,0.444,BruteForce,1
197,TCP,HTTPS,7196,7631,12,75225.77,60.88,1,12,1,0,0,0.827,0.009,12,58,0.013,0.04,Benign,0
12113,TCP,SSH,1185,476,28,137.12,2.31,4,24,1,1,14,0.929,0.045,22,10,0.114,0.33,BruteForce,1
1805,TCP,HTTP,1993,2533,14,2507.34,7.76,1,14,1,0,0,0.873,0.025,34,42,0.047,0.001,Benign,0
96,TCP,HTTP,6024,2249,81,86087.41,842.87,1,81,1,0,0,0.965,0.016,24,97,0.018,0.025,Benign,0
1882,UDP,SSH,12350,6810,97,10180.12,51.54,1,97,2,0,0,0.91,0.114,37,90,0.032,0.039,Benign,0
9132,TCP,HTTPS,969,8586,14,1046.31,1.53,1,14,1,0,0,0.919,0.149,47,66,0.048,0.025,Benign,0
1531,TCP,SSH,838,1063,26,1241.59,16.98,3,23,1,3,14,0.913,0.088,69,19,0.212,0.511,BruteForce,1
4893,TCP,IRC,489,3051,18,723.47,3.68,1,17,1,0,0,0.667,0.45,12,23,0.01,0.056,Botnet_C2,1
335,TCP,HTTPS,10040,3288,27,39773.2,80.57,1,27,1,0,0,0.803,0.055,24,81,0.037,0.017,Benign,0
5082,TCP,IRC,179,1576,22,345.33,4.33,1,21,1,0,0,0.402,0.212,44,8,0.081,0.076,Botnet_C2,1
3285,TCP,HTTPS,733,7017,47,2359.14,14.31,1,47,1,0,0,0.848,0.073,34,94,0.032,0.038,Benign,0
3074,TCP,HTTPS,5202,12796,85,5854.72,27.65,1,85,1,1,0,0.912,0.051,14,65,0.009,0.032,Benign,0
1040,TCP,HTTP,7730,4525,52,11782.52,50.0,1,52,1,0,0,0.8,0.087,2,75,0.05,0.001,Benign,0
9,TCP,OTHER,94,0,2,10329.67,219.78,2,0,0,0,0,0.154,0.877,200,5,0.638,0.513,PortScan,1
109,TCP,SMTP,115,1323,18,13180.57,164.99,1,18,1,0,0,0.93,0.032,45,65,0.046,0.011,Benign,0
22,TCP,HTTP,3961,6,1096,179502.26,49592.76,994,61,0,142,0,0.922,0.066,206,210,0.964,0.003,DoS_DDoS,1
672,TCP,HTTPS,403,2381,36,4142.24,53.56,2,36,1,0,0,0.781,0.102,47,94,0.043,0.012,Benign,0
107,TCP,HTTP,20376,78,456,190980.39,4257.7,428,36,0,104,0,0.85,0.003,183,204,0.904,0.164,DoS_DDoS,1
875,TCP,HTTP,1106,5513,72,7563.71,82.28,1,72,1,0,0,0.998,0.043,12,14,0.031,0.025,Benign,0
252,TCP,HTTPS,2160,6079,31,32681.48,122.97,1,31,1,0,0,0.752,0.028,27,64,0.043,0.032,Benign,0
41,TCP,OTHER,108,0,2,2627.74,48.66,2,0,0,0,0,0.084,0.795,252,7,0.596,0.777,PortScan,1
1487,TCP,DNS,1309,1726,17,2040.88,11.43,1,17,1,0,0,0.815,0.096,16,53,0.034,0.037,Benign,0
6946,TCP,DNS,11196,147,15,1633.0,2.16,1,15,1,1,0,0.96,0.017,4,42,0.001,0.022,Benign,0
2391,TCP,HTTPS,3972,9714,18,5723.73,7.53,1,18,1,0,0,0.789,0.13,6,84,0.039,0.023,Benign,0
3364,TCP,HTTPS,6459,888,7,2183.94,2.08,1,7,1,0,0,0.946,0.039,38,38,0.034,0.021,Benign,0
45,TCP,HTTPS,2529,180,1555,60066.52,34478.94,1463,135,0,196,0,0.918,0.056,243,161,0.993,0.068,DoS_DDoS,1
33,TCP,OTHER,56,21,3,2326.28,90.63,3,0,0,1,0,0.003,0.921,244,8,0.625,0.391,PortScan,1
5141,TCP,IRC,375,9207,23,1863.8,4.47,1,22,1,0,0,0.562,0.21,23,28,0.008,0.028,Botnet_C2,1
427,TCP,HTTP,22793,17,1487,53406.7,3481.62,1047,43,0,344,0,0.853,0.026,246,151,0.935,0.094,DoS_DDoS,1
